episode,epsilon,score,average_score,total_reward,average_reward
83,0.9598192884690291,40,23.80952380952381,30.0,13.928571428571429
84,0.9593393788247946,22,23.788235294117648,12.0,13.905882352941177
85,0.9588597091353822,16,23.697674418604652,6.0,13.813953488372093
86,0.9583802792808146,27,23.735632183908045,17.0,13.850574712643677
87,0.9579010891411742,32,23.829545454545453,22.0,13.943181818181818
88,0.9574221385966036,15,23.730337078651687,5.0,13.842696629213483
89,0.9569434275273054,11,23.58888888888889,1.0,13.7
90,0.9564649558135419,24,23.593406593406595,14.0,13.703296703296703
91,0.9559867233356352,24,23.597826086956523,14.0,13.706521739130435
92,0.9555087299739674,12,23.473118279569892,2.0,13.580645161290322
93,0.9550309756089804,17,23.404255319148938,7.0,13.51063829787234
94,0.954553460121176,20,23.36842105263158,10.0,13.473684210526315
95,0.9540761833911156,26,23.395833333333332,16.0,13.5
96,0.95359914529942,31,23.47422680412371,21.0,13.577319587628866
97,0.9531223457267703,13,23.367346938775512,3.0,13.46938775510204
98,0.952645784553907,8,23.21212121212121,-2.0,13.313131313131313
99,0.9521694616616301,15,23.13,5.0,13.23
100,0.9516933769307994,11,23.00990099009901,1.0,13.108910891089108
101,0.951217530242334,38,23.15686274509804,28.0,13.254901960784315
102,0.9507419214772129,15,23.07766990291262,5.0,13.174757281553399
103,0.9502665505164744,27,23.115384615384617,17.0,13.211538461538462
104,0.9497914172412162,35,23.228571428571428,25.0,13.323809523809524
105,0.9493165215325956,17,23.169811320754718,7.0,13.264150943396226
106,0.9488418632718294,18,23.121495327102803,8.0,13.214953271028037
107,0.9483674423401935,25,23.13888888888889,15.0,13.231481481481481
108,0.9478932586190235,13,23.045871559633028,3.0,13.137614678899082
109,0.9474193119897141,11,22.936363636363637,1.0,13.027272727272727
110,0.9469456023337193,16,22.873873873873872,6.0,12.963963963963964
111,0.9464721295325524,8,22.741071428571427,-2.0,12.830357142857142
112,0.9459988934677862,11,22.63716814159292,1.0,12.725663716814159
113,0.9455258940210524,22,22.63157894736842,12.0,12.719298245614034
114,0.9450531310740419,41,22.791304347826088,31.0,12.878260869565217
115,0.9445806045085049,23,22.79310344827586,13.0,12.879310344827585
116,0.9441083142062507,14,22.71794871794872,4.0,12.803418803418804
117,0.9436362600491477,11,22.61864406779661,1.0,12.703389830508474
118,0.9431644419191232,23,22.6218487394958,13.0,12.705882352941176
119,0.9426928596981636,26,22.65,16.0,12.733333333333333
120,0.9422215132683146,53,22.90082644628099,43.0,12.983471074380166
121,0.9417504025116805,26,22.92622950819672,16.0,13.008196721311476
122,0.9412795273104247,23,22.926829268292682,13.0,13.008130081300813
123,0.9408088875467696,21,22.911290322580644,11.0,12.991935483870968
124,0.9403384831029963,13,22.832,3.0,12.912
125,0.9398683138614449,14,22.761904761904763,4.0,12.841269841269842
126,0.9393983797045142,23,22.763779527559056,13.0,12.84251968503937
127,0.938928680514662,23,22.765625,13.0,12.84375
128,0.9384592161744048,13,22.689922480620154,3.0,12.767441860465116
129,0.9379899865663176,36,22.79230769230769,26.0,12.86923076923077
130,0.9375209915730345,17,22.748091603053435,7.0,12.82442748091603
131,0.937052231077248,13,22.674242424242426,3.0,12.75
132,0.9365837049617094,8,22.56390977443609,-2.0,12.639097744360901
133,0.9361154131092286,17,22.52238805970149,7.0,12.597014925373134
134,0.9356473554026741,32,22.59259259259259,22.0,12.666666666666666
135,0.9351795317249728,14,22.529411764705884,4.0,12.602941176470589
136,0.9347119419591103,40,22.656934306569344,30.0,12.72992700729927
137,0.9342445859881309,25,22.67391304347826,15.0,12.746376811594203
138,0.9337774636951368,23,22.676258992805757,13.0,12.748201438848922
139,0.9333105749632893,14,22.614285714285714,4.0,12.685714285714285
140,0.9328439196758077,29,22.659574468085108,19.0,12.73049645390071
141,0.9323774977159699,27,22.690140845070424,17.0,12.76056338028169
142,0.9319113089671119,18,22.657342657342657,8.0,12.727272727272727
