episode,epsilon,score,average_score,total_reward,average_reward,Q_table_length
1349,0.25949963056988523,21,21.317037037037036,11.0,11.324444444444444,31476
1350,0.2592402606458915,15,21.31236121391562,5.0,11.319763138415988,31493
1351,0.25898114996218,11,21.30473372781065,1.0,11.312130177514794,31506
1352,0.25872229825964005,36,21.31559497413156,26.0,11.322985957132298,31544
1353,0.25846370527942,22,21.31610044313146,12.0,11.323485967503693,31568
1354,0.25820537076292666,26,21.319557195571956,16.0,11.326937269372694,31596
1355,0.2579472944518257,31,21.32669616519174,21.0,11.334070796460177,31629
1356,0.25768947608804055,16,21.32277081798084,6.0,11.330140014738394,31647
1357,0.2574319154137531,23,21.3240058910162,13.0,11.331369661266569,31672
1358,0.2571746121714024,17,21.32082413539367,7.0,11.328182487122884,31691
1359,0.25691756610368544,16,21.316911764705882,6.0,11.324264705882353,31709
1360,0.2566607769535559,11,21.309331373989714,1.0,11.31667891256429,31722
1361,0.2564042444642247,13,21.303230543318648,3.0,11.310572687224669,31737
1362,0.2561479683791593,12,21.296404988994865,2.0,11.303741746148203,31751
1363,0.25589194844208374,24,21.298387096774192,14.0,11.305718475073315,31777
1364,0.25563618439697783,23,21.2996336996337,13.0,11.306959706959708,31802
1365,0.2553806759880777,9,21.290629575402637,-1.0,11.297950219619327,31813
1366,0.2551254229598748,17,21.28749085588881,7.0,11.294806144842722,31832
1367,0.25487042505711616,17,21.2843567251462,7.0,11.291666666666666,31851
1368,0.2546156820248037,32,21.29218407596786,22.0,11.299488677867057,31885
1369,0.25436119360819465,8,21.282481751824818,-2.0,11.28978102189781,31895
1370,0.25410695955280027,20,21.281546316557257,10.0,11.288840262582056,31917
1371,0.2538529796043867,31,21.28862973760933,21.0,11.295918367346939,31950
1372,0.25359925350897383,11,21.281136198106335,1.0,11.2884195193008,31963
1373,0.25334578101283567,13,21.275109170305676,3.0,11.282387190684133,31978
1374,0.25309256186249957,31,21.28218181818182,21.0,11.289454545454545,32011
1375,0.25283959580474646,43,21.29796511627907,33.0,11.305232558139535,32056
1376,0.2525868825866102,16,21.294117647058822,6.0,11.301379811183732,32074
1377,0.25233442195537764,12,21.287373004354137,2.0,11.294629898403484,32088
1378,0.25208221365858796,11,21.279912980420594,1.0,11.287164612037708,32101
1379,0.25183025744403303,10,21.27173913043478,0.0,11.278985507246377,32113
1380,0.25157855305975646,18,21.26937002172339,8.0,11.276611151339608,32133
1381,0.251327100254054,12,21.262662807525327,2.0,11.269898697539798,32147
1382,0.25107589877547265,9,21.253796095444685,-1.0,11.261026753434562,32158
1383,0.2508249483728111,9,21.24494219653179,-1.0,11.252167630057803,32169
1384,0.25057424879511875,14,21.23971119133574,4.0,11.246931407942238,32185
1385,0.2503237997916961,14,21.234487734487736,4.0,11.241702741702742,32201
1386,0.2500736011120941,23,21.23576063446287,13.0,11.242970439798125,32226
1387,0.24982365250611405,10,21.227665706051873,0.0,11.234870317002882,32238
1388,0.24957395372380728,21,21.22750179985601,11.0,11.234701223902087,32261
1389,0.2493245045154751,26,21.23093525179856,16.0,11.238129496402877,32289
1390,0.24907530463166816,25,21.233644859813083,15.0,11.240833932422717,32316
1391,0.24882635382318666,13,21.22772988505747,3.0,11.234913793103448,32331
1392,0.24857765184107966,57,21.25340990667624,47.0,11.260588657573582,32390
1393,0.24832919843664528,18,21.251076040172165,8.0,11.258249641319942,32410
1394,0.24808099336142997,10,21.24301075268817,0.0,11.250179211469534,32422
1395,0.24783303636722875,30,21.249283667621775,20.0,11.256446991404012,32454
1396,0.2475853272060845,16,21.245526127415893,6.0,11.252684323550465,32472
1397,0.24733786563028815,9,21.236766809728184,-1.0,11.243919885550786,32483
1398,0.24709065139237796,13,21.230879199428163,3.0,11.238027162258756,32498
1399,0.24684368424513983,23,21.232142857142858,13.0,11.239285714285714,32523
1400,0.24659696394160643,27,21.236259814418272,17.0,11.243397573162028,32552
1401,0.24635049023505762,10,21.22824536376605,0.0,11.235378031383737,32564
1402,0.2461042628790195,22,21.2287954383464,12.0,11.235923022095509,32588
1403,0.2458582816272648,12,21.22222222222222,2.0,11.22934472934473,32602
1404,0.2456125462338122,35,21.23202846975089,25.0,11.23914590747331,32639
1405,0.24536705645292634,19,21.230440967283073,9.0,11.2375533428165,32660
1406,0.24512181203911731,37,21.241648898365316,27.0,11.248756218905474,32699
1407,0.24487681274714082,28,21.246448863636363,18.0,11.253551136363637,32729
1408,0.2446320583319975,10,21.23846699787083,0.0,11.24556422995032,32741
1409,0.2443875485489328,23,21.23971631205674,13.0,11.246808510638298,32766
1410,0.2441432831534371,9,21.23104181431609,-1.0,11.238128986534372,32777
1411,0.24389926190124483,10,21.223087818696882,0.0,11.230169971671389,32789
1412,0.24365548454833486,23,21.224345364472754,13.0,11.231422505307856,32814
1413,0.24341195085092968,27,21.22842998585573,17.0,11.235502121640735,32843
1414,0.24316866056549566,12,21.22190812720848,2.0,11.228975265017668,32857
1415,0.24292561344874244,33,21.230225988700564,23.0,11.23728813559322,32892
1416,0.24268280925762298,27,21.234297812279465,17.0,11.241354975299929,32921
1417,0.24244024774933293,14,21.22919605077574,4.0,11.236248236953456,32937
1418,0.2421979286813109,15,21.224806201550386,5.0,11.231853417899929,32954
1419,0.24195585181123766,13,21.21901408450704,3.0,11.226056338028169,32969
1420,0.24171401689703645,22,21.21956368754398,12.0,11.226600985221674,32993
1421,0.24147242369687225,14,21.21448663853727,4.0,11.221518987341772,33009
1422,0.24123107196915192,23,21.215741391426565,13.0,11.222768798313423,33034
1423,0.24098996147252358,11,21.208567415730336,1.0,11.21558988764045,33047
1424,0.24074909196587688,40,21.221754385964914,30.0,11.22877192982456,33089
1425,0.24050846320834213,23,21.223001402524545,13.0,11.230014025245442,33114
1426,0.2402680749592907,14,21.217939733707077,4.0,11.224947442186405,33130
1427,0.2400279269783342,14,21.212885154061624,4.0,11.219887955182072,33146
1428,0.2397880190253247,27,21.216934919524142,17.0,11.223932820153953,33175
1429,0.2395483508603542,21,21.216783216783217,11.0,11.223776223776223,33198
1430,0.23930892224375455,9,21.20824598183089,-1.0,11.215234102026555,33209
1431,0.23906973293609704,16,21.204608938547487,6.0,11.21159217877095,33227
1432,0.23883078269819244,14,21.199581297976273,4.0,11.20655966503838,33243
1433,0.2385920712910904,16,21.195955369595538,6.0,11.202928870292887,33261
1434,0.23835359847607956,15,21.191637630662022,5.0,11.198606271777004,33278
1435,0.23811536401468703,16,21.188022284122564,6.0,11.194986072423399,33296
1436,0.2378773676686784,11,21.180932498260265,1.0,11.187891440501044,33309
1437,0.2376396092000572,38,21.192628650904034,28.0,11.199582753824757,33349
1438,0.23740208837106508,13,21.186935371785964,3.0,11.193884642112579,33364
1439,0.23716480494418105,39,21.199305555555554,29.0,11.20625,33405
1440,0.23692775868212176,9,21.19083969465649,-1.0,11.197779319916725,33416
1441,0.23669094934784088,30,21.196948682385575,20.0,11.20388349514563,33448
1442,0.2364543767045291,20,21.196119196119195,10.0,11.203049203049202,33470
1443,0.23621804051561368,21,21.195983379501385,11.0,11.202908587257618,33493
1444,0.23598194054475852,22,21.196539792387544,12.0,11.203460207612457,33517
1445,0.23574607655586352,18,21.19432918395574,8.0,11.201244813278008,33537
1446,0.23551044831306475,17,21.191430545957154,7.0,11.198341395991706,33556
1447,0.2352750555807339,13,21.185773480662984,3.0,11.192679558011049,33571
1448,0.23503989812347828,38,21.197377501725327,28.0,11.204278812974465,33611
1449,0.2348049757061403,13,21.191724137931036,3.0,11.198620689655172,33626
1450,0.23457028809379765,29,21.19710544452102,19.0,11.203997243280496,33657
1451,0.23433583505176261,21,21.196969696969695,11.0,11.203856749311294,33680
1452,0.2341016163455822,10,21.1892635925671,0.0,11.196145905024087,33692
1453,0.23386763174103756,26,21.19257221458047,16.0,11.199449793672628,33720
1454,0.23363388100414423,31,21.19931271477663,21.0,11.206185567010309,33753
1455,0.23340036390115132,16,21.19574175824176,6.0,11.20260989010989,33771
1456,0.2331670801985418,12,21.18943033630748,2.0,11.196293754289636,33785
1457,0.23293402966303187,10,21.181755829903977,0.0,11.188614540466393,33797
1458,0.23270121206157107,15,21.17751884852639,5.0,11.184372858122002,33814
1459,0.23246862716134165,27,21.181506849315067,17.0,11.188356164383562,33843
1460,0.23223627472975883,17,21.17864476386037,7.0,11.1854893908282,33862
1461,0.23200415453447004,59,21.20451436388509,49.0,11.211354309165527,33923
1462,0.23177226634335515,23,21.205741626794257,13.0,11.212576896787423,33948
1463,0.2315406099245259,33,21.213797814207652,23.0,11.220628415300547,33983
1464,0.23130918504632592,73,21.24914675767918,63.0,11.255972696245733,34058
1465,0.23107799147733019,13,21.243519781718962,3.0,11.250341064120054,34073
1466,0.23084702898634524,23,21.244717109747786,13.0,11.251533742331288,34098
1467,0.2306162973424085,47,21.26226158038147,37.0,11.26907356948229,34147
1468,0.23038579631478834,20,21.26140231449966,10.0,11.268209666439756,34169
1469,0.23015552567298364,46,21.278231292517006,36.0,11.285034013605442,34217
1470,0.22992548518672384,22,21.2787219578518,12.0,11.285520054384772,34241
1471,0.22969567462596835,12,21.27241847826087,2.0,11.279211956521738,34255
1472,0.22946609376090668,35,21.28173794976239,25.0,11.288526816021724,34292
1473,0.22923674236195785,23,21.28290366350068,13.0,11.289687924016283,34317
1474,0.2290076201997705,16,21.279322033898303,6.0,11.286101694915255,34335
1475,0.22877872704522242,14,21.274390243902438,4.0,11.281165311653117,34351
1476,0.2285500626694205,12,21.268111035883546,2.0,11.274881516587678,34365
1477,0.22832162684370022,18,21.265899864682,8.0,11.272665764546685,34385
1478,0.22809341933962587,12,21.259634888438136,2.0,11.266396213657877,34399
1479,0.22786543992898983,19,21.258108108108107,9.0,11.264864864864865,34420
1480,0.22763768838381274,12,21.25185685347738,2.0,11.258609047940581,34434
1481,0.22741016447634296,15,21.247638326585694,5.0,11.25438596491228,34451
1482,0.22718286797905665,11,21.240728253540123,1.0,11.24747134187458,34464
1483,0.22695579866465723,39,21.252695417789756,29.0,11.25943396226415,34505
1484,0.22672895630607542,12,21.246464646464645,2.0,11.253198653198654,34519
1485,0.22650234067646874,23,21.24764468371467,13.0,11.254374158815612,34544
1486,0.2262759515492217,18,21.245460659045058,8.0,11.252185608607935,34564
1487,0.22604978869794498,12,21.239247311827956,2.0,11.245967741935484,34578
1488,0.22582385189647586,12,21.23304231027535,2.0,11.239758226997985,34592
1489,0.22559814091887742,24,21.23489932885906,14.0,11.241610738255034,34618
1490,0.22537265553943872,17,21.232059020791414,7.0,11.238765928906775,34637
1491,0.22514739553267432,24,21.23391420911528,14.0,11.240616621983914,34663
1492,0.22492236067332425,40,21.246483590087074,30.0,11.253181513730743,34705
1493,0.22469755073635353,13,21.240963855421686,3.0,11.247657295850066,34720
1494,0.22447296549695234,40,21.253511705685618,30.0,11.26020066889632,34762
1495,0.22424860473053532,27,21.25735294117647,17.0,11.26403743315508,34791
1496,0.22402446821274175,11,21.250501002004007,1.0,11.257181028724116,34804
1497,0.223800555719435,25,21.253004005340454,15.0,11.259679572763686,34831
1498,0.22357686702670268,15,21.248832555036692,5.0,11.255503669112741,34848
1499,0.22335340191085598,34,21.25733333333333,24.0,11.264,34884
1500,0.22313016014842982,12,21.251165889407062,2.0,11.257828114590273,34898
1501,0.22290714151618238,21,21.250998668442076,11.0,11.257656458055925,34921
1502,0.22268434579109508,31,21.25748502994012,21.0,11.264138389886893,34954
1503,0.22246177275037207,28,21.261968085106382,18.0,11.268617021276595,34984
1504,0.2222394221714404,12,21.25581395348837,2.0,11.262458471760798,34998
1505,0.22201729383194937,11,21.249003984063744,1.0,11.255644090305445,35011
1506,0.22179538750977074,26,21.252156602521566,16.0,11.258792302587922,35039
1507,0.22157370298299803,16,21.24867374005305,6.0,11.255305039787798,35057
1508,0.22135224002994683,13,21.243207422133864,3.0,11.249834327369118,35072
1509,0.22113099842915407,12,21.23708609271523,2.0,11.243708609271524,35086
1510,0.2209099779593782,21,21.236929185969558,11.0,11.243547319655857,35109
1511,0.22068917839959865,11,21.23015873015873,1.0,11.236772486772487,35122
1512,0.22046859952901593,18,21.228023793787177,8.0,11.234633179114342,35142
1513,0.22024824112705108,18,21.225891677675033,8.0,11.232496697490092,35162
1514,0.22002810297334574,9,21.217821782178216,-1.0,11.224422442244224,35173
1515,0.21980818484776168,16,21.214379947229553,6.0,11.220976253298153,35191
1516,0.21958848653038082,21,21.214238628872774,11.0,11.220830586684245,35214
1517,0.21936900780150476,12,21.20816864295125,2.0,11.21475625823452,35228
1518,0.2191497484416548,13,21.202764976958527,3.0,11.209348255431205,35243
1519,0.2189307082315715,17,21.2,7.0,11.20657894736842,35262
1520,0.21871188695221475,37,21.210387902695594,27.0,11.216962524654832,35301
1521,0.21849328438476312,47,21.227332457293034,37.0,11.233902759526938,35350
1522,0.21827490031061414,21,21.227183191070257,11.0,11.233749179251477,35373
1523,0.2180567345113836,19,21.2257217847769,9.0,11.23228346456693,35394
1524,0.21783878676890578,35,21.234754098360657,25.0,11.241311475409836,35431
1525,0.21762105686523284,18,21.232634338138926,8.0,11.2391874180865,35451
1526,0.21740354458263497,20,21.231827111984284,10.0,11.238375900458415,35473
1527,0.21718624970359973,11,21.225130890052355,1.0,11.231675392670157,35486
1528,0.21696917201083235,14,21.22040549378679,4.0,11.226945716154349,35502
1529,0.216752311287255,11,21.21372549019608,1.0,11.220261437908496,35515
1530,0.21653566731600707,25,21.216198563030698,15.0,11.22273024167211,35542
1531,0.21631923988044444,13,21.21083550913838,3.0,11.217362924281984,35557
1532,0.21610302876413975,12,21.204827136333986,2.0,11.211350293542074,35571
1533,0.2158870337508818,16,21.20143415906128,6.0,11.207953063885267,35589
1534,0.21567125462467565,11,21.194788273615636,1.0,11.201302931596091,35602
1535,0.21545569116974203,27,21.198567708333332,17.0,11.205078125,35631
1536,0.21524034317051757,29,21.203643461288223,19.0,11.210149642160053,35662
1537,0.21502521041165426,29,21.208712613784137,19.0,11.21521456436931,35693
1538,0.2148102926780192,25,21.211176088369072,15.0,11.217673814165043,35720
1539,0.21459558975469478,49,21.22922077922078,39.0,11.235714285714286,35771
1540,0.21438110142697794,38,21.240103828682674,28.0,11.246593121349774,35811
1541,0.21416682748038046,40,21.252269779507134,30.0,11.25875486381323,35853
1542,0.21395276770062824,40,21.26441996111471,30.0,11.270900842514582,35895
1543,0.2137389218736616,13,21.259067357512954,3.0,11.265544041450777,35910
1544,0.2135252897856346,27,21.262783171521036,17.0,11.269255663430421,35939
1545,0.21331187122291523,21,21.26261319534282,11.0,11.26908150064683,35962
1546,0.21309866597208482,14,21.257918552036198,4.0,11.264382676147383,35978
1547,0.21288567381993817,15,21.253875968992247,5.0,11.260335917312661,35995
1548,0.21267289455348304,11,21.247256294383472,1.0,11.253712072304713,36008
1549,0.21246032795994024,17,21.24451612903226,7.0,11.250967741935483,36027
1550,0.21224797382674304,9,21.236621534493874,-1.0,11.243068987749838,36038
1551,0.2120358319415374,45,21.251932989690722,35.0,11.258376288659793,36085
1552,0.21182390209218135,10,21.244687701223437,0.0,11.251126851255634,36097
1553,0.2116121840667451,10,21.23745173745174,0.0,11.243886743886744,36109
1554,0.21140067765351048,30,21.243086816720258,20.0,11.24951768488746,36141
1555,0.21118938264097117,17,21.240359897172237,7.0,11.246786632390746,36160
1556,0.21097829881783206,13,21.235067437379577,3.0,11.241490044958253,36175
1557,0.2107674259730094,18,21.232991014120667,8.0,11.239409499358151,36195
1558,0.21055676389563024,11,21.226427196921104,1.0,11.232841565105836,36208
1559,0.21034631237503254,12,21.22051282051282,2.0,11.226923076923077,36222
1560,0.21013607120076472,18,21.218449711723256,8.0,11.224855861627162,36242
1561,0.20992604016258565,27,21.222151088348273,17.0,11.228553137003841,36271
1562,0.2097162190504642,40,21.234165067178502,30.0,11.240563019833653,36313
1563,0.20950660765457932,29,21.23913043478261,19.0,11.245524296675192,36344
1564,0.20929720576531952,10,21.231948881789137,0.0,11.238338658146965,36356
1565,0.20908801317328293,41,21.244572158365262,31.0,11.25095785440613,36399
1566,0.20887902966927693,12,21.238672622846202,2.0,11.24505424377792,36413
1567,0.20867025504431805,49,21.256377551020407,39.0,11.262755102040817,36464
1568,0.20846168908963153,16,21.253027405991077,6.0,11.259400892288081,36482
1569,0.20825333159665155,16,21.24968152866242,6.0,11.256050955414013,36500
1570,0.20804518235702046,10,21.242520687460217,0.0,11.2488860598345,36512
1571,0.20783724116258911,19,21.241094147582697,9.0,11.247455470737913,36533
1572,0.2076295078054162,76,21.275905912269547,66.0,11.282263191354101,36611
1573,0.20742198207776844,13,21.270648030495554,3.0,11.27700127064803,36626
1574,0.20721466377212,11,21.264126984126985,1.0,11.27047619047619,36639
1575,0.20700755268115265,17,21.261421319796955,7.0,11.26776649746193,36658
1576,0.20680064859775515,38,21.272035510462903,28.0,11.27837666455295,36698
1577,0.20659395131502356,42,21.285171102661597,32.0,11.291508238276299,36742
1578,0.20638746062626045,32,21.29195693476884,22.0,11.2982900569981,36776
1579,0.20618117632497523,12,21.28607594936709,2.0,11.29240506329114,36790
1580,0.20597509820488344,33,21.29348513598988,23.0,11.299810246679318,36825
1581,0.20576922605990708,9,21.285714285714285,-1.0,11.29203539823009,36836
1582,0.2055635596841739,13,21.28048010107391,3.0,11.286797220467466,36851
1583,0.20535809887201756,12,21.27462121212121,2.0,11.280934343434344,36865
1584,0.20515284341797715,13,21.269400630914827,3.0,11.275709779179811,36880
1585,0.2049477931167973,28,21.273644388398488,18.0,11.279949558638084,36910
1586,0.20474294776342764,16,21.270321361058603,6.0,11.276622558286075,36928
1587,0.2045383071530228,22,21.270780856423173,12.0,11.277078085642318,36952
1588,0.20433387108094214,35,21.279421019509126,25.0,11.285714285714286,36989
1589,0.20412963934274964,18,21.277358490566037,8.0,11.283647798742138,37009
1590,0.20392561173421342,22,21.277812696417346,12.0,11.284098051539912,37033
1591,0.203721788051306,16,21.274497487437184,6.0,11.280778894472363,37051
1592,0.20351816809020354,40,21.286252354048965,30.0,11.292529817953547,37093
1593,0.20331475164728618,15,21.282308657465496,5.0,11.288582183186952,37110
1594,0.20311153851913738,15,21.27836990595611,5.0,11.284639498432602,37127
1595,0.20290852850254407,13,21.273182957393484,3.0,11.279448621553884,37142
1596,0.2027057213944961,11,21.26675015654352,1.0,11.273011897307452,37155
1597,0.20250311699218648,15,21.262828535669588,5.0,11.269086357947435,37172
1598,0.2023007150930107,13,21.257661038148843,3.0,11.263914946841776,37187
1599,0.2020985154945669,36,21.266875,26.0,11.273125,37225
1600,0.20189651799465538,32,21.2735790131168,22.0,11.279825109306683,37259
1601,0.20169472239127875,12,21.267790262172284,2.0,11.274032459425717,37273
1602,0.20149312848264125,18,21.265751715533376,8.0,11.27199001871491,37293
1603,0.2012917360671491,43,21.27930174563591,33.0,11.285536159600998,37338
1604,0.20109054494340972,15,21.275389408099688,5.0,11.281619937694703,37355
1605,0.20088955491023208,54,21.29576587795766,44.0,11.301992528019925,37411
1606,0.20068876576662606,32,21.302426882389547,22.0,11.308649657747356,37445
1607,0.20048817731180257,17,21.299751243781095,7.0,11.305970149253731,37464
1608,0.20028778934517305,14,21.29521441889372,4.0,11.301429459291485,37480
1609,0.20008760166634962,33,21.302484472049688,23.0,11.308695652173913,37515
1610,0.1998876140751445,12,21.296710117939167,2.0,11.302917442582247,37529
1611,0.19968782637157012,16,21.293424317617866,6.0,11.299627791563275,37547
1612,0.19948823835583873,15,21.28952262864228,5.0,11.2957222566646,37564
1613,0.19928884982836237,25,21.29182156133829,15.0,11.298017348203222,37591
1614,0.1990896605897524,21,21.291640866873067,11.0,11.297832817337461,37614
1615,0.19889067044081962,40,21.303217821782177,30.0,11.30940594059406,37656
1616,0.19869187918257386,25,21.305504019789733,15.0,11.311688311688311,37683
1617,0.19849328661622387,18,21.303461063040793,8.0,11.309641532756489,37703
1618,0.19829489254317698,10,21.29647930821495,0.0,11.302655960469426,37715
1619,0.19809669676503922,20,21.29567901234568,10.0,11.301851851851852,37737
1620,0.19789869908361465,24,21.297347316471313,14.0,11.303516347933375,37763
1621,0.19770089930090573,11,21.290998766954377,1.0,11.297163995067818,37776
1622,0.19750329721911256,50,21.308687615526804,40.0,11.314849044978436,37828
1623,0.19730589264063308,10,21.301724137931036,0.0,11.307881773399014,37840
1624,0.19710868536806264,26,21.304615384615385,16.0,11.31076923076923,37868
1625,0.19691167520419406,23,21.305658056580565,13.0,11.311808118081181,37893
1626,0.19671486195201704,25,21.307928703134603,15.0,11.314074984634296,37920
1627,0.19651824541471838,11,21.301597051597053,1.0,11.307739557739557,37933
1628,0.1963218253956815,9,21.29404542664211,-1.0,11.300184162062616,37944
1629,0.19612560169848642,30,21.299386503067485,20.0,11.305521472392638,37976
1630,0.19592957412690934,16,21.296137339055793,6.0,11.30226854690374,37994
1631,0.19573374248492273,13,21.29105392156863,3.0,11.29718137254902,38009
1632,0.1955381065766949,12,21.285364360073483,2.0,11.291488058787507,38023
1633,0.19534266620658997,31,21.291309669522644,21.0,11.297429620563035,38056
1634,0.1951474211791675,16,21.288073394495413,6.0,11.294189602446483,38074
1635,0.1949523712991825,21,21.287897310513447,11.0,11.2940097799511,38097
1636,0.194757516371585,29,21.29260843005498,19.0,11.298717165546732,38128
1637,0.19456285620152014,30,21.297924297924297,20.0,11.304029304029305,38160
1638,0.19436839059432767,14,21.2934716290421,4.0,11.299572910311165,38176
1639,0.19417411935554202,36,21.302439024390242,26.0,11.308536585365854,38214
1640,0.19398004229089189,12,21.296770262035345,2.0,11.302864107251676,38228
1641,0.1937861592063002,13,21.29171741778319,3.0,11.29780755176614,38243
1642,0.1935924699078839,26,21.2945830797322,16.0,11.300669506999391,38271
1643,0.19339897420195362,12,21.288929440389296,2.0,11.295012165450121,38285
1644,0.19320567189501364,9,21.28145896656535,-1.0,11.287537993920973,38296
1645,0.19301256279376172,27,21.284933171324422,17.0,11.2910085054678,38325
1646,0.1928196467050886,9,21.277474195506983,-1.0,11.28354584092289,38336
1647,0.19262692343607832,25,21.27973300970874,15.0,11.285800970873787,38363
1648,0.19243439279400748,11,21.27349909035779,1.0,11.27956337174045,38376
1649,0.1922420545863455,23,21.274545454545454,13.0,11.280606060606061,38401
1650,0.19204990862075408,18,21.272562083585704,8.0,11.2786190187765,38421
1651,0.19185795470508735,34,21.280266343825666,24.0,11.286319612590798,38457
1652,0.19166619264739126,14,21.275862068965516,4.0,11.281911675741076,38473
1653,0.19147462225590384,18,21.273881499395404,8.0,11.279927448609431,38493
1654,0.19128324333905458,19,21.272507552870092,9.0,11.278549848942598,38514
1655,0.19109205570546464,11,21.266304347826086,1.0,11.272342995169081,38527
1656,0.19090105916394629,37,21.27579963789982,27.0,11.281834640917321,38566
1657,0.19071025352350304,19,21.274427020506636,9.0,11.280458383594693,38587
1658,0.19051963859332918,61,21.298372513562388,51.0,11.304400241109102,38650
1659,0.19032921418280985,14,21.29397590361446,4.0,11.3,38666
1660,0.1901389801015205,54,21.313666465984348,44.0,11.319686935580975,38722
1661,0.18994893615922714,12,21.308062575210588,2.0,11.31407942238267,38736
1662,0.18975908216588572,19,21.306674684305474,9.0,11.312687913409501,38757
1663,0.18956941793164234,14,21.302283653846153,4.0,11.30829326923077,38773
1664,0.18937994326683263,38,21.31231231231231,28.0,11.318318318318319,38813
1665,0.18919065798198204,16,21.309123649459785,6.0,11.315126050420169,38831
1666,0.18900156188780515,32,21.315536892621477,22.0,11.321535692861428,38865
1667,0.1888126547952059,50,21.33273381294964,40.0,11.338729016786571,38917
1668,0.1886239365152772,13,21.32774116237268,3.0,11.333732774116237,38932
1669,0.18843540685930069,18,21.325748502994013,8.0,11.331736526946107,38952
1670,0.1882470656387468,13,21.320766008378218,3.0,11.326750448833034,38967
1671,0.18805891266527416,43,21.333732057416267,33.0,11.339712918660288,39012
1672,0.18787094775072993,13,21.32875074716079,3.0,11.334728033472803,39027
1673,0.18768317070714904,21,21.328554360812426,11.0,11.33452807646356,39050
1674,0.18749558134675456,10,21.32179104477612,0.0,11.32776119402985,39062
1675,0.18730817948195702,26,21.324582338902147,16.0,11.33054892601432,39090
1676,0.1871209649253546,34,21.332140727489566,24.0,11.338103756708408,39126
1677,0.18693393748973264,19,21.330750893921333,9.0,11.336710369487484,39147
1678,0.1867470969880638,19,21.329362715902324,9.0,11.335318642048838,39168
1679,0.18656044323350748,9,21.32202380952381,-1.0,11.32797619047619,39179
1680,0.18637397603940997,14,21.317668054729328,4.0,11.323616894705532,39195
1681,0.186187695219304,21,21.317479191438764,11.0,11.323424494649228,39218
1682,0.1860016005869088,32,21.323826500297088,22.0,11.329768270944742,39252
1683,0.18581569195612965,21,21.323634204275535,11.0,11.329572446555819,39275
1684,0.18562996914105798,8,21.31572700296736,-2.0,11.32166172106825,39285
1685,0.18544443195597088,10,21.309015421115067,0.0,11.314946619217082,39297
1686,0.18525908021533122,9,21.301719027860106,-1.0,11.307646710136337,39308
1687,0.18507391373378718,17,21.299170616113745,7.0,11.305094786729859,39327
1688,0.18488893232617234,11,21.293072824156305,1.0,11.298993487270574,39340
1689,0.1847041358075052,13,21.288165680473373,3.0,11.294082840236687,39355
1690,0.18451952399298926,45,21.302188054405676,35.0,11.30810171496156,39402
1691,0.1843350966980127,32,21.30851063829787,22.0,11.314420803782506,39436
1692,0.1841508537381482,22,21.30891907855877,12.0,11.314825753101005,39460
1693,0.18396679492915277,13,21.304014167650532,3.0,11.309917355371901,39475
1694,0.18378292008696764,18,21.302064896755162,8.0,11.307964601769912,39495
1695,0.18359922902771786,12,21.296580188679247,2.0,11.30247641509434,39509
1696,0.18341572156771246,10,21.289923394225102,0.0,11.295816146140247,39521
1697,0.18323239752344386,12,21.284452296819786,2.0,11.290341578327444,39535
1698,0.18304925671158812,12,21.27898763978811,2.0,11.284873454973514,39549
1699,0.18286629894900427,16,21.275882352941178,6.0,11.281764705882352,39567
1700,0.18268352405273466,16,21.27278071722516,6.0,11.278659611992945,39585
1701,0.1825009318400043,24,21.274383078730907,14.0,11.280258519388955,39611
1702,0.182318522128221,11,21.268349970640045,1.0,11.274221961244862,39624
1703,0.182136294734975,18,21.266431924882628,8.0,11.272300469483568,39644
1704,0.18195424947803895,14,21.26217008797654,4.0,11.268035190615835,39660
1705,0.1817723861753675,14,21.25791324736225,4.0,11.263774912075029,39676
1706,0.1815907046450974,43,21.270650263620386,33.0,11.276508494434681,39721
1707,0.18140920470554706,18,21.268735362997656,8.0,11.274590163934427,39741
1708,0.1812278861752166,11,21.262726740784085,1.0,11.268578115857226,39754
1709,0.18104674887278735,12,21.257309941520468,2.0,11.263157894736842,39768
1710,0.1808657926171221,13,21.252483927527763,3.0,11.258328462887201,39783
1711,0.1806850172272645,10,21.24591121495327,0.0,11.251752336448599,39795
1712,0.18050442252243923,39,21.256275539988323,29.0,11.26211325160537,39836
1713,0.18032400832205148,9,21.24912485414236,-1.0,11.254959159859977,39847
1714,0.1801437744456871,29,21.253644314868804,19.0,11.259475218658892,39878
1715,0.17996372071311217,17,21.251165501165502,7.0,11.256993006993007,39897
1716,0.17978384694427296,32,21.257425742574256,22.0,11.263249854397204,39931
1717,0.17960415295929566,18,21.255529685681026,8.0,11.261350407450523,39951
1718,0.17942463857848634,31,21.261198371146016,21.0,11.267015706806284,39984
1719,0.1792453036223305,16,21.25813953488372,6.0,11.263953488372094,40002
1720,0.17906614791149322,9,21.251016850668215,-1.0,11.256827425915166,40013
1721,0.17888717126681877,13,21.24622531939605,3.0,11.252032520325203,40028
1722,0.17870837350933053,17,21.24376088218224,7.0,11.24956471271039,40047
1723,0.17852975446023064,10,21.23723897911833,0.0,11.243039443155453,40059
1724,0.17835131394090015,9,21.23014492753623,-1.0,11.235942028985507,40070
1725,0.1781730517728984,15,21.22653534183082,5.0,11.232329084588644,40087
