episode,epsilon,score,average_score,total_reward,average_reward
95,0.6211445383053219,0.003114496525212446,-0.3300301890042611,-209.0,-209.0
96,0.6180388156137953,-0.1522981604171652,-0.32819790004975496,-209.0,-209.0
97,0.6149486215357263,-0.4352333647529267,-0.3292900986691751,-209.0,-209.0
98,0.6118738784280476,-0.44013331269856837,-0.3304097270937144,-209.0,-209.0
99,0.6088145090359074,-0.3687857038054085,-0.3307934868608314,-209.0,-209.0
100,0.6057704364907278,0.14103244210903285,-0.32612194300964464,-209.0,-209.0
101,0.6027415843082742,-0.03311954256217553,-0.3232493704562381,-209.0,-209.0
102,0.5997278763867329,-0.36946907114824645,-0.3236981054144129,-209.0,-209.0
103,0.5967292370047992,0.3414775410916537,-0.3173021857364699,-209.0,-209.0
104,0.5937455908197752,0.028267909082465095,-0.3140110419762896,-209.0,-209.0
105,0.5907768628656763,-0.3754334186931975,-0.31459049836041136,-209.0,-209.0
106,0.5878229785513479,0.5056689272573575,-0.30692452242005835,-179.0,-208.7196261682243
107,0.5848838636585911,-0.011221173943243734,-0.3041865284526804,-209.0,-208.72222222222223
108,0.5819594443402982,0.12527137970216698,-0.30024654764392034,-209.0,-208.72477064220183
109,0.5790496471185967,-0.25707728144693404,-0.29985409976940225,-209.0,-208.72727272727272
110,0.5761543988830038,-0.49442009771048606,-0.3016069465977003,-209.0,-208.72972972972974
111,0.5732736268885887,-0.5160011754987331,-0.3035211807843167,-209.0,-208.73214285714286
112,0.5704072587541458,-0.3409632728773884,-0.303852526732043,-209.0,-208.73451327433628
113,0.567555222460375,0.2951329114026691,-0.29859826850279114,-209.0,-208.73684210526315
114,0.5647174463480732,0.38872866895831304,-0.2926215125248685,-209.0,-208.7391304347826
115,0.5618938591163328,-0.14401241093066855,-0.29134039958009095,-209.0,-208.74137931034483
116,0.5590843898207511,0.2724096311772348,-0.28652202324883175,-209.0,-208.74358974358975
117,0.5562889678716474,-0.3617750078146186,-0.287159760406169,-209.0,-208.74576271186442
118,0.5535075230322891,-0.18115576296307712,-0.2862689705116892,-209.0,-208.74789915966386
119,0.5507399854171277,-0.4767085013748932,-0.2878559666022159,-209.0,-208.75
120,0.547986285490042,0.4182177193737028,-0.2820206468834067,-209.0,-208.7520661157025
